"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Nearest Town","Public Latitude","Public Longitude","Collection Methodology","Point Count Station","Subpoint","Elevation (metres)","Slope (degrees)","Aspect (degrees)"
Rotation 2,1591,2015,27-Jul-15,MLA,DNC,49.692783,-111.960442,2,9,S,       863,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,1,P,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,1,S,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,2,P,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,2,S,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,3,P,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,3,S,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,4,P,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,4,S,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,5,P,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,5,S,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,6,P,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,6,S,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,7,P,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,7,S,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,8,P,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,8,S,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,9,P,       840,0,VNA,
Rotation 2,1592,2015,03-Jun-15,JAL,DNC,49.644451,-111.661781,1,9,S,       840,0,VNA,
Rotation 2,1592,2015,20-Jul-15,MLA,DNC,49.644451,-111.661781,2,1,P,       840,DNC,DNC,
Rotation 2,1592,2015,20-Jul-15,MLA,DNC,49.644451,-111.661781,2,1,S,       840,DNC,DNC,
Rotation 2,1592,2015,20-Jul-15,MLA,DNC,49.644451,-111.661781,2,3,P,       840,DNC,DNC,
Rotation 2,1592,2015,20-Jul-15,MLA,DNC,49.644451,-111.661781,2,3,S,       840,DNC,DNC,
Rotation 2,1592,2015,20-Jul-15,MLA,DNC,49.644451,-111.661781,2,5,P,       840,0,VNA,
Rotation 2,1592,2015,20-Jul-15,MLA,DNC,49.644451,-111.661781,2,5,S,       840,0,VNA,
Rotation 2,1592,2015,20-Jul-15,MLA,DNC,49.644451,-111.661781,2,7,P,       840,0,VNA,
Rotation 2,1592,2015,20-Jul-15,MLA,DNC,49.644451,-111.661781,2,7,S,       840,0,VNA,
Rotation 2,1592,2015,20-Jul-15,MLA,DNC,49.644451,-111.661781,2,9,P,       840,0,VNA,
Rotation 2,1592,2015,20-Jul-15,MLA,DNC,49.644451,-111.661781,2,9,S,       840,0,VNA,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,1,P,      1259,10,286,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,1,S,      1259,10,286,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,2,P,      1259,4,303,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,2,S,      1259,4,303,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,3,P,      1259,2,280,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,3,S,      1259,2,280,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,4,P,      1259,4,278,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,4,S,      1259,4,278,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,5,P,      1259,3,296,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,5,S,      1259,3,296,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,6,P,      1259,2,279,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,6,S,      1259,2,279,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,7,P,      1259,4,99,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,7,S,      1259,4,99,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,8,P,      1259,2,100,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,8,S,      1259,2,100,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,9,P,      1259,2,174,
Rotation 2,1601,2015,26-May-15,KRE,DNC,49.737457,-113.825783,1,9,S,      1259,2,174,
Rotation 2,1601,2015,21-Jul-15,PDE,DNC,49.737457,-113.825783,2,1,P,      1259,DNC,DNC,
Rotation 2,1601,2015,21-Jul-15,PDE,DNC,49.737457,-113.825783,2,1,S,      1259,DNC,DNC,
Rotation 2,1601,2015,21-Jul-15,PDE,DNC,49.737457,-113.825783,2,3,P,      1259,0,VNA,
Rotation 2,1601,2015,21-Jul-15,PDE,DNC,49.737457,-113.825783,2,3,S,      1259,0,VNA,
Rotation 2,1601,2015,21-Jul-15,PDE,DNC,49.737457,-113.825783,2,5,P,      1259,0,VNA,
Rotation 2,1601,2015,21-Jul-15,PDE,DNC,49.737457,-113.825783,2,5,S,      1259,0,VNA,
Rotation 2,1601,2015,21-Jul-15,PDE,DNC,49.737457,-113.825783,2,7,P,      1259,5,90,
Rotation 2,1601,2015,21-Jul-15,PDE,DNC,49.737457,-113.825783,2,7,S,      1259,5,90,
Rotation 2,1601,2015,09-Sep-15,COS/DMI,DNC,49.737457,-113.825783,2,9,P,      1259,4,45,
Rotation 2,1601,2015,09-Sep-15,COS/DMI,DNC,49.737457,-113.825783,2,9,S,      1259,4,45,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,1,P,       982,2,95,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,1,S,       982,2,95,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,2,P,       982,1,95,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,2,S,       982,1,95,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,3,P,       982,1,175,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,3,S,       982,1,175,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,4,P,       982,1,96,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,4,S,       982,1,96,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,5,P,       982,2,273,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,5,S,       982,2,273,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,6,P,       982,6,96,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,6,S,       982,6,96,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,7,P,       982,2,272,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,7,S,       982,2,272,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,8,P,       982,2,292,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,8,S,       982,2,292,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,9,P,       982,6,107,
Rotation 2,1602,2015,27-May-15,LBR2,DNC,49.685371,-113.608124,1,9,S,       982,6,107,
Rotation 2,1602,2015,22-Jul-15,PDE,DNC,49.685371,-113.608124,2,1,P,       982,DNC,DNC,
Rotation 2,1602,2015,22-Jul-15,PDE,DNC,49.685371,-113.608124,2,1,S,       982,DNC,DNC,
Rotation 2,1602,2015,22-Jul-15,PDE,DNC,49.685371,-113.608124,2,3,P,       982,0,VNA,
Rotation 2,1602,2015,22-Jul-15,PDE,DNC,49.685371,-113.608124,2,3,S,       982,0,VNA,
Rotation 2,1602,2015,22-Jul-15,PDE,DNC,49.685371,-113.608124,2,5,P,       982,0,VNA,
Rotation 2,1602,2015,22-Jul-15,PDE,DNC,49.685371,-113.608124,2,5,S,       982,0,VNA,
Rotation 2,1602,2015,09-Sep-15,COS/DMI,DNC,49.685371,-113.608124,2,7,P,       982,DNC,DNC,
Rotation 2,1602,2015,09-Sep-15,COS/DMI,DNC,49.685371,-113.608124,2,7,S,       982,DNC,DNC,
Rotation 2,1602,2015,22-Jul-15,PDE,DNC,49.685371,-113.608124,2,9,P,       982,0,VNA,
Rotation 2,1602,2015,22-Jul-15,PDE,DNC,49.685371,-113.608124,2,9,S,       982,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,1,P,       942,2,1,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,1,S,       942,2,1,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,2,P,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,2,S,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,3,P,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,3,S,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,4,P,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,4,S,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,5,P,       942,2,76,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,5,S,       942,2,76,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,6,P,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,6,S,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,7,P,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,7,S,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,8,P,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,8,S,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,9,P,       942,0,VNA,
Rotation 2,1603,2015,29-May-15,MBO,DNC,49.675694,-113.354515,1,9,S,       942,0,VNA,
Rotation 2,1603,2015,10-Sep-15,COS/DMI,DNC,49.675694,-113.354515,2,1,P,       942,DNC,DNC,
Rotation 2,1603,2015,10-Sep-15,COS/DMI,DNC,49.675694,-113.354515,2,1,S,       942,DNC,DNC,
Rotation 2,1603,2015,10-Sep-15,COS/DMI,DNC,49.675694,-113.354515,2,3,P,       942,0,VNA,
Rotation 2,1603,2015,10-Sep-15,COS/DMI,DNC,49.675694,-113.354515,2,3,S,       942,0,VNA,
Rotation 2,1603,2015,10-Sep-15,COS/DMI,DNC,49.675694,-113.354515,2,5,P,       942,0,VNA,
Rotation 2,1603,2015,10-Sep-15,COS/DMI,DNC,49.675694,-113.354515,2,5,S,       942,0,VNA,
Rotation 2,1603,2015,10-Sep-15,COS/DMI,DNC,49.675694,-113.354515,2,7,P,       942,0,VNA,
Rotation 2,1603,2015,10-Sep-15,COS/DMI,DNC,49.675694,-113.354515,2,7,S,       942,0,VNA,
Rotation 2,1603,2015,10-Sep-15,COS/DMI,DNC,49.675694,-113.354515,2,9,P,       942,1,0,
Rotation 2,1603,2015,10-Sep-15,COS/DMI,DNC,49.675694,-113.354515,2,9,S,       942,1,0,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,1,P,      1171,10,35,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,1,S,      1171,10,35,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,2,P,      1171,2,20,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,2,S,      1171,2,20,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,3,P,      1171,14,48,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,3,S,      1171,14,48,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,4,P,      1171,3,45,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,4,S,      1171,3,45,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,5,P,      1171,5,171,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,5,S,      1171,5,171,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,6,P,      1171,21,21,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,6,S,      1171,21,21,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,7,P,      1171,6,285,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,7,S,      1171,6,285,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,8,P,      1171,20,3,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,8,S,      1171,20,3,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,9,P,      1171,2,25,
Rotation 2,1618,2015,29-May-15,LBR2,DNC,49.561714,-113.921532,1,9,S,      1171,2,25,
Rotation 2,1618,2015,23-Jul-15,PDE,DNC,49.561714,-113.921532,2,1,P,      1171,DNC,DNC,
Rotation 2,1618,2015,23-Jul-15,PDE,DNC,49.561714,-113.921532,2,1,S,      1171,DNC,DNC,
Rotation 2,1618,2015,23-Jul-15,PDE,DNC,49.561714,-113.921532,2,3,P,      1171,7,120,
Rotation 2,1618,2015,23-Jul-15,PDE,DNC,49.561714,-113.921532,2,3,S,      1171,7,120,
Rotation 2,1618,2015,23-Jul-15,PDE,DNC,49.561714,-113.921532,2,5,P,      1171,2,160,
Rotation 2,1618,2015,23-Jul-15,PDE,DNC,49.561714,-113.921532,2,5,S,      1171,2,160,
Rotation 2,1618,2015,23-Jul-15,PDE,DNC,49.561714,-113.921532,2,7,P,      1171,0,VNA,
Rotation 2,1618,2015,23-Jul-15,PDE,DNC,49.561714,-113.921532,2,7,S,      1171,0,VNA,
Rotation 2,1618,2015,23-Jul-15,PDE,DNC,49.561714,-113.921532,2,9,P,      1171,5,10,
Rotation 2,1618,2015,23-Jul-15,PDE,DNC,49.561714,-113.921532,2,9,S,      1171,5,10,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,1,P,      1077,1,90,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,1,S,      1077,1,90,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,2,P,      1077,2,100,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,2,S,      1077,2,100,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,3,P,      1077,2,2,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,3,S,      1077,2,2,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,4,P,      1077,4,75,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,4,S,      1077,4,75,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,5,P,      1077,3,110,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,5,S,      1077,3,110,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,6,P,      1077,4,180,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,6,S,      1077,4,180,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,7,P,      1077,2,180,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,7,S,      1077,2,180,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,8,P,      1077,0,VNA,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,8,S,      1077,0,VNA,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,9,P,      1077,2,90,
Rotation 2,1620,2015,03-Jun-15,MLA,DNC,49.534229,-113.438545,1,9,S,      1077,2,90,
Rotation 2,1620,2015,24-Jul-15,PDE,DNC,49.534229,-113.438545,2,1,P,      1077,DNC,DNC,
Rotation 2,1620,2015,24-Jul-15,PDE,DNC,49.534229,-113.438545,2,1,S,      1077,DNC,DNC,
Rotation 2,1620,2015,24-Jul-15,PDE,DNC,49.534229,-113.438545,2,3,P,      1077,0,VNA,
Rotation 2,1620,2015,24-Jul-15,PDE,DNC,49.534229,-113.438545,2,3,S,      1077,0,VNA,
Rotation 2,1620,2015,24-Jul-15,PDE,DNC,49.534229,-113.438545,2,5,P,      1077,0,VNA,
Rotation 2,1620,2015,24-Jul-15,PDE,DNC,49.534229,-113.438545,2,5,S,      1077,0,VNA,
Rotation 2,1620,2015,24-Jul-15,PDE,DNC,49.534229,-113.438545,2,7,P,      1077,0,VNA,
Rotation 2,1620,2015,24-Jul-15,PDE,DNC,49.534229,-113.438545,2,7,S,      1077,0,VNA,
Rotation 2,1620,2015,24-Jul-15,PDE,DNC,49.534229,-113.438545,2,9,P,      1077,0,VNA,
Rotation 2,1620,2015,24-Jul-15,PDE,DNC,49.534229,-113.438545,2,9,S,      1077,0,VNA,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,1,P,      1336,5,260,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,1,S,      1336,5,260,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,2,P,      1336,1,3,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,2,S,      1336,1,3,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,3,P,      1336,4,178,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,3,S,      1336,4,178,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,4,P,      1336,3,11,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,4,S,      1336,3,11,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,5,P,      1336,1,345,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,5,S,      1336,1,345,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,6,P,      1336,5,345,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,6,S,      1336,5,345,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,7,P,      1336,1,56,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,7,S,      1336,1,56,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,8,P,      1336,26,103,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,8,S,      1336,26,103,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,9,P,      1336,0,VNA,
Rotation 2,1635,2015,31-May-15,LBR2,DNC,49.417633,-113.998138,1,9,S,      1336,0,VNA,
Rotation 2,1635,2015,10-Sep-15,COS/DMI,DNC,49.417633,-113.998138,2,1,P,      1336,DNC,DNC,
Rotation 2,1635,2015,10-Sep-15,COS/DMI,DNC,49.417633,-113.998138,2,1,S,      1336,DNC,DNC,
Rotation 2,1635,2015,10-Sep-15,COS/DMI,DNC,49.417633,-113.998138,2,3,P,      1336,DNC,180,
Rotation 2,1635,2015,10-Sep-15,COS/DMI,DNC,49.417633,-113.998138,2,3,S,      1336,DNC,180,
Rotation 2,1635,2015,10-Sep-15,COS/DMI,DNC,49.417633,-113.998138,2,5,P,      1336,2,270,
Rotation 2,1635,2015,10-Sep-15,COS/DMI,DNC,49.417633,-113.998138,2,5,S,      1336,2,270,
Rotation 2,1635,2015,10-Sep-15,COS/DMI,DNC,49.417633,-113.998138,2,7,P,      1336,0,VNA,
Rotation 2,1635,2015,10-Sep-15,COS/DMI,DNC,49.417633,-113.998138,2,7,S,      1336,0,VNA,
Rotation 2,1635,2015,10-Sep-15,COS/DMI,DNC,49.417633,-113.998138,2,9,P,      1336,0,VNA,
Rotation 2,1635,2015,10-Sep-15,COS/DMI,DNC,49.417633,-113.998138,2,9,S,      1336,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,1,P,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,1,S,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,2,P,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,2,S,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,3,P,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,3,S,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,4,P,      1216,2,310,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,4,S,      1216,2,310,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,5,P,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,5,S,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,6,P,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,6,S,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,7,P,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,7,S,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,8,P,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,8,S,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,9,P,      1216,0,VNA,
Rotation 2,1636,2015,01-Jun-15,KRE,DNC,49.388168,-113.705055,1,9,S,      1216,0,VNA,
Rotation 2,1636,2015,26-Jul-15,PDE,DNC,49.388168,-113.705055,2,1,P,      1216,DNC,DNC,
Rotation 2,1636,2015,26-Jul-15,PDE,DNC,49.388168,-113.705055,2,1,S,      1216,DNC,DNC,
Rotation 2,1636,2015,26-Jul-15,PDE,DNC,49.388168,-113.705055,2,3,P,      1216,0,VNA,
Rotation 2,1636,2015,26-Jul-15,PDE,DNC,49.388168,-113.705055,2,3,S,      1216,0,VNA,
Rotation 2,1636,2015,26-Jul-15,PDE,DNC,49.388168,-113.705055,2,5,P,      1216,0,VNA,
Rotation 2,1636,2015,26-Jul-15,PDE,DNC,49.388168,-113.705055,2,5,S,      1216,0,VNA,
Rotation 2,1636,2015,26-Jul-15,PDE,DNC,49.388168,-113.705055,2,7,P,      1216,0,VNA,
Rotation 2,1636,2015,26-Jul-15,PDE,DNC,49.388168,-113.705055,2,7,S,      1216,0,VNA,
Rotation 2,1636,2015,26-Jul-15,PDE,DNC,49.388168,-113.705055,2,9,P,      1216,0,VNA,
Rotation 2,1636,2015,26-Jul-15,PDE,DNC,49.388168,-113.705055,2,9,S,      1216,0,VNA,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,1,P,      1094,1,3,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,1,S,      1094,1,3,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,2,P,      1094,1,280,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,2,S,      1094,1,280,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,3,P,      1094,3,3,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,3,S,      1094,3,3,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,4,P,      1094,1,2,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,4,S,      1094,1,2,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,5,P,      1094,2,350,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,5,S,      1094,2,350,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,6,P,      1094,1,89,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,6,S,      1094,1,89,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,7,P,      1094,1,55,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,7,S,      1094,1,55,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,8,P,      1094,0,VNA,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,8,S,      1094,0,VNA,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,9,P,      1094,2,185,
Rotation 2,1637,2015,03-Jun-15,LBR2,DNC,49.325226,-113.48748,1,9,S,      1094,2,185,
Rotation 2,1637,2015,27-Jul-15,PDE,DNC,49.325226,-113.48748,2,1,P,      1094,DNC,DNC,
Rotation 2,1637,2015,27-Jul-15,PDE,DNC,49.325226,-113.48748,2,1,S,      1094,DNC,DNC,
Rotation 2,1637,2015,27-Jul-15,PDE,DNC,49.325226,-113.48748,2,3,P,      1094,0,VNA,
Rotation 2,1637,2015,27-Jul-15,PDE,DNC,49.325226,-113.48748,2,3,S,      1094,0,VNA,
Rotation 2,1637,2015,27-Jul-15,PDE,DNC,49.325226,-113.48748,2,5,P,      1094,0,VNA,
Rotation 2,1637,2015,27-Jul-15,PDE,DNC,49.325226,-113.48748,2,5,S,      1094,0,VNA,
