"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Sub-ordinal transect","Canopy Cover Location","Canopy Closure (Open dots)"
Rotation 2,634,2017,11-Jul-17,BMC,NE,1,VNA,
Rotation 2,634,2017,11-Jul-17,BMC,NE,2,VNA,
Rotation 2,634,2017,11-Jul-17,BMC,NW,1,VNA,
Rotation 2,634,2017,11-Jul-17,BMC,NW,2,VNA,
Rotation 2,634,2017,11-Jul-17,BMC,SE,1,VNA,
Rotation 2,634,2017,11-Jul-17,BMC,SE,2,VNA,
Rotation 2,634,2017,11-Jul-17,BMC,SW,1,VNA,
Rotation 2,634,2017,11-Jul-17,BMC,SW,2,VNA,
Rotation 2,635,2017,09-Jul-17,TAS,NE,1,32,
Rotation 2,635,2017,09-Jul-17,TAS,NE,2,14,
Rotation 2,635,2017,09-Jul-17,TAS,NW,1,38,
Rotation 2,635,2017,09-Jul-17,TAS,NW,2,31,
Rotation 2,635,2017,09-Jul-17,TAS,SE,1,36,
Rotation 2,635,2017,09-Jul-17,TAS,SE,2,68,
Rotation 2,635,2017,09-Jul-17,TAS,SW,1,22,
Rotation 2,635,2017,09-Jul-17,TAS,SW,2,29,
Rotation 2,636,2017,11-Jul-17,DLO,NE,1,15,
Rotation 2,636,2017,11-Jul-17,DLO,NE,2,77,
Rotation 2,636,2017,11-Jul-17,DLO,NW,1,3,
Rotation 2,636,2017,11-Jul-17,DLO,NW,2,25,
Rotation 2,636,2017,11-Jul-17,DLO,SE,1,77,
Rotation 2,636,2017,11-Jul-17,DLO,SE,2,96,
Rotation 2,636,2017,11-Jul-17,DLO,SW,1,7,
Rotation 2,636,2017,11-Jul-17,DLO,SW,2,4,
Rotation 2,666,2017,09-Jul-17,AZE,NE,1,50,
Rotation 2,666,2017,09-Jul-17,AZE,NE,2,35,
Rotation 2,666,2017,09-Jul-17,AZE,NW,1,96,
Rotation 2,666,2017,09-Jul-17,AZE,NW,2,79,
Rotation 2,666,2017,09-Jul-17,AZE,SE,1,88,
Rotation 2,666,2017,09-Jul-17,AZE,SE,2,61,
Rotation 2,666,2017,09-Jul-17,AZE,SW,1,96,
Rotation 2,666,2017,09-Jul-17,AZE,SW,2,95,
Rotation 2,667,2017,10-Jul-17,TAS,NE,1,24,
Rotation 2,667,2017,10-Jul-17,TAS,NE,2,2,
Rotation 2,667,2017,10-Jul-17,TAS,NW,1,17,
Rotation 2,667,2017,10-Jul-17,TAS,NW,2,13,
Rotation 2,667,2017,10-Jul-17,TAS,SE,1,8,
Rotation 2,667,2017,10-Jul-17,TAS,SE,2,17,
Rotation 2,667,2017,10-Jul-17,TAS,SW,1,10,
Rotation 2,667,2017,10-Jul-17,TAS,SW,2,21,
Rotation 2,668,2017,10-Jul-17,DLO,NE,1,20,
Rotation 2,668,2017,10-Jul-17,DLO,NE,2,21,
Rotation 2,668,2017,10-Jul-17,DLO,NW,1,7,
Rotation 2,668,2017,10-Jul-17,DLO,NW,2,2,
Rotation 2,668,2017,10-Jul-17,DLO,SE,1,96,
Rotation 2,668,2017,10-Jul-17,DLO,SE,2,96,
Rotation 2,668,2017,10-Jul-17,DLO,SW,1,68,
Rotation 2,668,2017,10-Jul-17,DLO,SW,2,62,
Rotation 2,691,2017,12-Jul-17,KJE,NE,1,6,
Rotation 2,691,2017,12-Jul-17,KJE,NE,2,13,
Rotation 2,691,2017,12-Jul-17,KJE,NW,1,40,
Rotation 2,691,2017,12-Jul-17,KJE,NW,2,12,
Rotation 2,691,2017,12-Jul-17,KJE,SE,1,14,
Rotation 2,691,2017,12-Jul-17,KJE,SE,2,6,
Rotation 2,691,2017,12-Jul-17,KJE,SW,1,10,
Rotation 2,691,2017,12-Jul-17,KJE,SW,2,7,
Rotation 2,692,2017,07-Jul-17,SBA,NE,1,45,
Rotation 2,692,2017,07-Jul-17,SBA,NE,2,64,
Rotation 2,692,2017,07-Jul-17,SBA,NW,1,74,
Rotation 2,692,2017,07-Jul-17,SBA,NW,2,55,
Rotation 2,692,2017,07-Jul-17,SBA,SE,1,48,
Rotation 2,692,2017,07-Jul-17,SBA,SE,2,96,
Rotation 2,692,2017,07-Jul-17,SBA,SW,1,91,
Rotation 2,692,2017,07-Jul-17,SBA,SW,2,86,
Rotation 2,693,2017,10-Jul-17,NVE,NE,1,10,
Rotation 2,693,2017,10-Jul-17,NVE,NE,2,43,
Rotation 2,693,2017,10-Jul-17,NVE,NW,1,11,
Rotation 2,693,2017,10-Jul-17,NVE,NW,2,1,
Rotation 2,693,2017,10-Jul-17,NVE,SE,1,9,
Rotation 2,693,2017,10-Jul-17,NVE,SE,2,6,
Rotation 2,693,2017,10-Jul-17,NVE,SW,1,45,
Rotation 2,693,2017,10-Jul-17,NVE,SW,2,57,
Rotation 2,722,2017,04-Jul-17,SBA,NE,1,28,
Rotation 2,722,2017,04-Jul-17,SBA,NE,2,31,
Rotation 2,722,2017,04-Jul-17,SBA,NW,1,30,
Rotation 2,722,2017,04-Jul-17,SBA,NW,2,23,
Rotation 2,722,2017,04-Jul-17,SBA,SE,1,51,
Rotation 2,722,2017,04-Jul-17,SBA,SE,2,34,
Rotation 2,722,2017,04-Jul-17,SBA,SW,1,38,
Rotation 2,722,2017,04-Jul-17,SBA,SW,2,64,
Rotation 2,723,2017,05-Jul-17,SBA,NE,1,6,
Rotation 2,723,2017,05-Jul-17,SBA,NE,2,13,
Rotation 2,723,2017,05-Jul-17,SBA,NW,1,12,
Rotation 2,723,2017,05-Jul-17,SBA,NW,2,5,
Rotation 2,723,2017,05-Jul-17,SBA,SE,1,9,
Rotation 2,723,2017,05-Jul-17,SBA,SE,2,5,
Rotation 2,723,2017,05-Jul-17,SBA,SW,1,4,
Rotation 2,723,2017,05-Jul-17,SBA,SW,2,5,
Rotation 2,724,2017,03-Jul-17,SBA,NE,1,96,
Rotation 2,724,2017,03-Jul-17,SBA,NE,2,96,
Rotation 2,724,2017,03-Jul-17,SBA,NW,1,96,
Rotation 2,724,2017,03-Jul-17,SBA,NW,2,76,
Rotation 2,724,2017,03-Jul-17,SBA,SE,1,96,
Rotation 2,724,2017,03-Jul-17,SBA,SE,2,96,
Rotation 2,724,2017,03-Jul-17,SBA,SW,1,96,
Rotation 2,724,2017,03-Jul-17,SBA,SW,2,36,
Rotation 2,753,2017,06-Jul-17,SBA,NE,1,5,
Rotation 2,753,2017,06-Jul-17,SBA,NE,2,29,
Rotation 2,753,2017,06-Jul-17,SBA,NW,1,0,
Rotation 2,753,2017,06-Jul-17,SBA,NW,2,3,
Rotation 2,753,2017,06-Jul-17,SBA,SE,1,3,
Rotation 2,753,2017,06-Jul-17,SBA,SE,2,2,
Rotation 2,753,2017,06-Jul-17,SBA,SW,1,13,
Rotation 2,753,2017,06-Jul-17,SBA,SW,2,13,
Rotation 2,754,2017,12-Jul-17,BLA,NE,1,10,
Rotation 2,754,2017,12-Jul-17,BLA,NE,2,2,
Rotation 2,754,2017,12-Jul-17,BLA,NW,1,3,
Rotation 2,754,2017,12-Jul-17,BLA,NW,2,96,
Rotation 2,754,2017,12-Jul-17,BLA,SE,1,10,
Rotation 2,754,2017,12-Jul-17,BLA,SE,2,9,
Rotation 2,754,2017,12-Jul-17,BLA,SW,1,2,
Rotation 2,754,2017,12-Jul-17,BLA,SW,2,15,
Rotation 2,755,2017,11-Jul-17,NVE,NE,1,24,
Rotation 2,755,2017,11-Jul-17,NVE,NE,2,17,
Rotation 2,755,2017,11-Jul-17,NVE,NW,1,20,
Rotation 2,755,2017,11-Jul-17,NVE,NW,2,38,
Rotation 2,755,2017,11-Jul-17,NVE,SE,1,27,
Rotation 2,755,2017,11-Jul-17,NVE,SE,2,5,
Rotation 2,755,2017,11-Jul-17,NVE,SW,1,4,
Rotation 2,755,2017,11-Jul-17,NVE,SW,2,16,
Rotation 2,992,2017,04-Jul-17,CBR,NE,1,96,
Rotation 2,992,2017,04-Jul-17,CBR,NE,2,96,
Rotation 2,992,2017,04-Jul-17,CBR,NW,1,96,
Rotation 2,992,2017,04-Jul-17,CBR,NW,2,96,
Rotation 2,992,2017,04-Jul-17,CBR,SE,1,96,
Rotation 2,992,2017,04-Jul-17,CBR,SE,2,96,
Rotation 2,992,2017,04-Jul-17,CBR,SW,1,96,
Rotation 2,992,2017,04-Jul-17,CBR,SW,2,96,
Rotation 2,993,2017,05-Jul-17,CBR,NE,1,96,
Rotation 2,993,2017,05-Jul-17,CBR,NE,2,96,
Rotation 2,993,2017,05-Jul-17,CBR,NW,1,96,
Rotation 2,993,2017,05-Jul-17,CBR,NW,2,96,
Rotation 2,993,2017,05-Jul-17,CBR,SE,1,96,
Rotation 2,993,2017,05-Jul-17,CBR,SE,2,96,
Rotation 2,993,2017,05-Jul-17,CBR,SW,1,96,
Rotation 2,993,2017,05-Jul-17,CBR,SW,2,96,
Rotation 2,994,2017,06-Jul-17,CBR,NE,1,96,
Rotation 2,994,2017,06-Jul-17,CBR,NE,2,96,
Rotation 2,994,2017,06-Jul-17,CBR,NW,1,96,
Rotation 2,994,2017,06-Jul-17,CBR,NW,2,96,
Rotation 2,994,2017,06-Jul-17,CBR,SE,1,96,
Rotation 2,994,2017,06-Jul-17,CBR,SE,2,96,
Rotation 2,994,2017,06-Jul-17,CBR,SW,1,1,
Rotation 2,994,2017,06-Jul-17,CBR,SW,2,96,
Rotation 1,1025,2017,11-Jul-17,CBR,NE,1,96,
Rotation 1,1025,2017,11-Jul-17,CBR,NE,2,96,
Rotation 1,1025,2017,11-Jul-17,CBR,NW,1,96,
Rotation 1,1025,2017,11-Jul-17,CBR,NW,2,96,
Rotation 1,1025,2017,11-Jul-17,CBR,SE,1,96,
Rotation 1,1025,2017,11-Jul-17,CBR,SE,2,96,
Rotation 1,1025,2017,11-Jul-17,CBR,SW,1,96,
Rotation 1,1025,2017,11-Jul-17,CBR,SW,2,96,
Rotation 1,1026,2017,07-Jul-17,CBR,NE,1,96,
Rotation 1,1026,2017,07-Jul-17,CBR,NE,2,96,
Rotation 1,1026,2017,07-Jul-17,CBR,NW,1,96,
Rotation 1,1026,2017,07-Jul-17,CBR,NW,2,96,
Rotation 1,1026,2017,07-Jul-17,CBR,SE,1,96,
Rotation 1,1026,2017,07-Jul-17,CBR,SE,2,96,
Rotation 1,1026,2017,07-Jul-17,CBR,SW,1,96,
Rotation 1,1026,2017,07-Jul-17,CBR,SW,2,96,
Rotation 1,1027,2017,08-Jul-17,CBR,NE,1,96,
Rotation 1,1027,2017,08-Jul-17,CBR,NE,2,96,
Rotation 1,1027,2017,08-Jul-17,CBR,NW,1,96,
Rotation 1,1027,2017,08-Jul-17,CBR,NW,2,96,
Rotation 1,1027,2017,08-Jul-17,CBR,SE,1,96,
Rotation 1,1027,2017,08-Jul-17,CBR,SE,2,96,
Rotation 1,1027,2017,08-Jul-17,CBR,SW,1,96,
Rotation 1,1027,2017,08-Jul-17,CBR,SW,2,96,
Rotation 1,1059,2017,09-Jul-17,CBR,NE,1,96,
Rotation 1,1059,2017,09-Jul-17,CBR,NE,2,96,
Rotation 1,1059,2017,09-Jul-17,CBR,NW,1,96,
Rotation 1,1059,2017,09-Jul-17,CBR,NW,2,96,
Rotation 1,1059,2017,09-Jul-17,CBR,SE,1,96,
Rotation 1,1059,2017,09-Jul-17,CBR,SE,2,96,
Rotation 1,1059,2017,09-Jul-17,CBR,SW,1,96,
Rotation 1,1059,2017,09-Jul-17,CBR,SW,2,96,
Rotation 1,1060,2017,10-Jul-17,CBR,NE,1,96,
Rotation 1,1060,2017,10-Jul-17,CBR,NE,2,96,
Rotation 1,1060,2017,10-Jul-17,CBR,NW,1,96,
Rotation 1,1060,2017,10-Jul-17,CBR,NW,2,96,
Rotation 1,1060,2017,10-Jul-17,CBR,SE,1,96,
Rotation 1,1060,2017,10-Jul-17,CBR,SE,2,96,
Rotation 1,1060,2017,10-Jul-17,CBR,SW,1,96,
Rotation 1,1060,2017,10-Jul-17,CBR,SW,2,96,
Rotation 1,1061,2017,11-Jul-17,CBR,NE,1,96,
Rotation 1,1061,2017,11-Jul-17,CBR,NE,2,96,
Rotation 1,1061,2017,11-Jul-17,CBR,NW,1,96,
Rotation 1,1061,2017,11-Jul-17,CBR,NW,2,96,
Rotation 1,1061,2017,11-Jul-17,CBR,SE,1,96,
Rotation 1,1061,2017,11-Jul-17,CBR,SE,2,96,
Rotation 1,1061,2017,11-Jul-17,CBR,SW,1,96,
Rotation 1,1061,2017,11-Jul-17,CBR,SW,2,96,
Rotation 1,1086,2017,04-Jul-17,VCU,NE,1,3,
Rotation 1,1086,2017,04-Jul-17,VCU,NE,2,2,
Rotation 1,1086,2017,04-Jul-17,VCU,NW,1,72,
Rotation 1,1086,2017,04-Jul-17,VCU,NW,2,96,
Rotation 1,1086,2017,04-Jul-17,VCU,SE,1,0,
Rotation 1,1086,2017,04-Jul-17,VCU,SE,2,2,
Rotation 1,1086,2017,04-Jul-17,VCU,SW,1,14,
Rotation 1,1086,2017,04-Jul-17,VCU,SW,2,0,
Rotation 1,1087,2017,11-Jul-17,SBO,NE,1,VNA,
Rotation 1,1087,2017,11-Jul-17,SBO,NE,2,VNA,
Rotation 1,1087,2017,11-Jul-17,SBO,NW,1,VNA,
Rotation 1,1087,2017,11-Jul-17,SBO,NW,2,VNA,
Rotation 1,1087,2017,11-Jul-17,SBO,SE,1,VNA,
Rotation 1,1087,2017,11-Jul-17,SBO,SE,2,VNA,
Rotation 1,1087,2017,11-Jul-17,SBO,SW,1,VNA,
Rotation 1,1087,2017,11-Jul-17,SBO,SW,2,VNA,
Rotation 1,1088,2017,05-Jul-17,VCU,NE,1,96,
Rotation 1,1088,2017,05-Jul-17,VCU,NE,2,96,
Rotation 1,1088,2017,05-Jul-17,VCU,NW,1,96,
Rotation 1,1088,2017,05-Jul-17,VCU,NW,2,4,
Rotation 1,1088,2017,05-Jul-17,VCU,SE,1,96,
Rotation 1,1088,2017,05-Jul-17,VCU,SE,2,96,
Rotation 1,1088,2017,05-Jul-17,VCU,SW,1,32,
Rotation 1,1088,2017,05-Jul-17,VCU,SW,2,35,
Rotation 1,1119,2017,06-Jul-17,VCU,NE,1,15,
Rotation 1,1119,2017,06-Jul-17,VCU,NE,2,0,
Rotation 1,1119,2017,06-Jul-17,VCU,NW,1,11,
Rotation 1,1119,2017,06-Jul-17,VCU,NW,2,14,
Rotation 1,1119,2017,06-Jul-17,VCU,SE,1,56,
Rotation 1,1119,2017,06-Jul-17,VCU,SE,2,61,
Rotation 1,1119,2017,06-Jul-17,VCU,SW,1,40,
Rotation 1,1119,2017,06-Jul-17,VCU,SW,2,41,
Rotation 1,1120,2017,07-Jul-17,VCU,NE,1,96,
Rotation 1,1120,2017,07-Jul-17,VCU,NE,2,96,
Rotation 1,1120,2017,07-Jul-17,VCU,NW,1,96,
Rotation 1,1120,2017,07-Jul-17,VCU,NW,2,96,
Rotation 1,1120,2017,07-Jul-17,VCU,SE,1,96,
Rotation 1,1120,2017,07-Jul-17,VCU,SE,2,96,
Rotation 1,1120,2017,07-Jul-17,VCU,SW,1,96,
Rotation 1,1120,2017,07-Jul-17,VCU,SW,2,96,
Rotation 1,1121,2017,08-Jul-17,VCU,NE,1,96,
Rotation 1,1121,2017,08-Jul-17,VCU,NE,2,96,
Rotation 1,1121,2017,08-Jul-17,VCU,NW,1,96,
Rotation 1,1121,2017,08-Jul-17,VCU,NW,2,96,
Rotation 1,1121,2017,08-Jul-17,VCU,SE,1,96,
Rotation 1,1121,2017,08-Jul-17,VCU,SE,2,96,
Rotation 1,1121,2017,08-Jul-17,VCU,SW,1,96,
Rotation 1,1121,2017,08-Jul-17,VCU,SW,2,96,
Rotation 1,1151,2017,09-Jul-17,VCU,NE,1,96,
Rotation 1,1151,2017,09-Jul-17,VCU,NE,2,96,
Rotation 1,1151,2017,09-Jul-17,VCU,NW,1,96,
Rotation 1,1151,2017,09-Jul-17,VCU,NW,2,96,
Rotation 1,1151,2017,09-Jul-17,VCU,SE,1,96,
Rotation 1,1151,2017,09-Jul-17,VCU,SE,2,96,
Rotation 1,1151,2017,09-Jul-17,VCU,SW,1,96,
Rotation 1,1151,2017,09-Jul-17,VCU,SW,2,96,
Rotation 1,1152,2017,11-Jul-17,VCU,NE,1,96,
Rotation 1,1152,2017,11-Jul-17,VCU,NE,2,96,
Rotation 1,1152,2017,11-Jul-17,VCU,NW,1,96,
Rotation 1,1152,2017,11-Jul-17,VCU,NW,2,96,
Rotation 1,1152,2017,11-Jul-17,VCU,SE,1,96,
Rotation 1,1152,2017,11-Jul-17,VCU,SE,2,96,
Rotation 1,1152,2017,11-Jul-17,VCU,SW,1,96,
Rotation 1,1152,2017,11-Jul-17,VCU,SW,2,96,
Rotation 1,1153,2017,10-Jul-17,VCU,NE,1,96,
Rotation 1,1153,2017,10-Jul-17,VCU,NE,2,96,
Rotation 1,1153,2017,10-Jul-17,VCU,NW,1,96,
Rotation 1,1153,2017,10-Jul-17,VCU,NW,2,96,
Rotation 1,1153,2017,10-Jul-17,VCU,SE,1,96,
Rotation 1,1153,2017,10-Jul-17,VCU,SE,2,96,
Rotation 1,1153,2017,10-Jul-17,VCU,SW,1,96,
Rotation 1,1153,2017,10-Jul-17,VCU,SW,2,96,
Rotation 2,1178,2017,04-Jul-17,NKO,NE,1,96,
Rotation 2,1178,2017,04-Jul-17,NKO,NE,2,96,
Rotation 2,1178,2017,04-Jul-17,NKO,NW,1,96,
Rotation 2,1178,2017,04-Jul-17,NKO,NW,2,96,
Rotation 2,1178,2017,04-Jul-17,NKO,SE,1,96,
Rotation 2,1178,2017,04-Jul-17,NKO,SE,2,96,
Rotation 2,1178,2017,04-Jul-17,NKO,SW,1,96,
Rotation 2,1178,2017,04-Jul-17,NKO,SW,2,96,
Rotation 2,1179,2017,05-Jul-17,NKO,NE,1,96,
Rotation 2,1179,2017,05-Jul-17,NKO,NE,2,96,
Rotation 2,1179,2017,05-Jul-17,NKO,NW,1,1,
Rotation 2,1179,2017,05-Jul-17,NKO,NW,2,7,
Rotation 2,1179,2017,05-Jul-17,NKO,SE,1,96,
Rotation 2,1179,2017,05-Jul-17,NKO,SE,2,96,
Rotation 2,1179,2017,05-Jul-17,NKO,SW,1,6,
Rotation 2,1179,2017,05-Jul-17,NKO,SW,2,10,
Rotation 2,1180,2017,11-Jul-17,SBO,NE,1,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,NE,2,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,NW,1,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,NW,2,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,SE,1,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,SE,2,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,SW,1,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,SW,2,VNA,
Rotation 2,1193,2017,04-Jul-17,STO2,NE,1,96,
Rotation 2,1193,2017,04-Jul-17,STO2,NE,2,96,
Rotation 2,1193,2017,04-Jul-17,STO2,NW,1,DNC,
Rotation 2,1193,2017,04-Jul-17,STO2,NW,2,96,
Rotation 2,1193,2017,04-Jul-17,STO2,SE,1,96,
Rotation 2,1193,2017,04-Jul-17,STO2,SE,2,96,
Rotation 2,1193,2017,04-Jul-17,STO2,SW,1,3,
Rotation 2,1193,2017,04-Jul-17,STO2,SW,2,33,
Rotation 2,1194,2017,05-Jul-17,STO2,NE,1,5,
Rotation 2,1194,2017,05-Jul-17,STO2,NE,2,96,
Rotation 2,1194,2017,05-Jul-17,STO2,NW,1,20,
Rotation 2,1194,2017,05-Jul-17,STO2,NW,2,6,
Rotation 2,1194,2017,05-Jul-17,STO2,SE,1,0,
Rotation 2,1194,2017,05-Jul-17,STO2,SE,2,25,
Rotation 2,1194,2017,05-Jul-17,STO2,SW,1,0,
Rotation 2,1194,2017,05-Jul-17,STO2,SW,2,0,
Rotation 1,1210,2017,07-Jul-17,NKO,NE,1,96,
Rotation 1,1210,2017,07-Jul-17,NKO,NE,2,96,
Rotation 1,1210,2017,07-Jul-17,NKO,NW,1,36,
Rotation 1,1210,2017,07-Jul-17,NKO,NW,2,23,
Rotation 1,1210,2017,07-Jul-17,NKO,SE,1,96,
Rotation 1,1210,2017,07-Jul-17,NKO,SE,2,96,
Rotation 1,1210,2017,07-Jul-17,NKO,SW,1,90,
Rotation 1,1210,2017,07-Jul-17,NKO,SW,2,96,
Rotation 1,1211,2017,06-Jul-17,NKO,NE,1,96,
Rotation 1,1211,2017,06-Jul-17,NKO,NE,2,96,
Rotation 1,1211,2017,06-Jul-17,NKO,NW,1,96,
Rotation 1,1211,2017,06-Jul-17,NKO,NW,2,96,
Rotation 1,1211,2017,06-Jul-17,NKO,SE,1,84,
Rotation 1,1211,2017,06-Jul-17,NKO,SE,2,96,
Rotation 1,1211,2017,06-Jul-17,NKO,SW,1,84,
Rotation 1,1211,2017,06-Jul-17,NKO,SW,2,14,
Rotation 1,1212,2017,08-Jul-17,NKO,NE,1,9,
Rotation 1,1212,2017,08-Jul-17,NKO,NE,2,25,
Rotation 1,1212,2017,08-Jul-17,NKO,NW,1,7,
Rotation 1,1212,2017,08-Jul-17,NKO,NW,2,15,
Rotation 1,1212,2017,08-Jul-17,NKO,SE,1,2,
Rotation 1,1212,2017,08-Jul-17,NKO,SE,2,9,
Rotation 1,1212,2017,08-Jul-17,NKO,SW,1,42,
Rotation 1,1212,2017,08-Jul-17,NKO,SW,2,22,
Rotation 2,1225,2017,08-Jul-17,STO2,NE,1,96,
Rotation 2,1225,2017,08-Jul-17,STO2,NE,2,96,
Rotation 2,1225,2017,08-Jul-17,STO2,NW,1,96,
Rotation 2,1225,2017,08-Jul-17,STO2,NW,2,96,
Rotation 2,1225,2017,08-Jul-17,STO2,SE,1,96,
Rotation 2,1225,2017,08-Jul-17,STO2,SE,2,96,
Rotation 2,1225,2017,08-Jul-17,STO2,SW,1,96,
Rotation 2,1225,2017,08-Jul-17,STO2,SW,2,96,
Rotation 2,1226,2017,06-Jul-17,STO2,NE,1,96,
Rotation 2,1226,2017,06-Jul-17,STO2,NE,2,96,
Rotation 2,1226,2017,06-Jul-17,STO2,NW,1,96,
Rotation 2,1226,2017,06-Jul-17,STO2,NW,2,96,
Rotation 2,1226,2017,06-Jul-17,STO2,SE,1,96,
Rotation 2,1226,2017,06-Jul-17,STO2,SE,2,96,
Rotation 2,1226,2017,06-Jul-17,STO2,SW,1,96,
Rotation 2,1226,2017,06-Jul-17,STO2,SW,2,96,
Rotation 1,1240,2017,09-Jul-17,NKO,NE,1,0,
Rotation 1,1240,2017,09-Jul-17,NKO,NE,2,2,
Rotation 1,1240,2017,09-Jul-17,NKO,NW,1,0,
Rotation 1,1240,2017,09-Jul-17,NKO,NW,2,1,
Rotation 1,1240,2017,09-Jul-17,NKO,SE,1,3,
Rotation 1,1240,2017,09-Jul-17,NKO,SE,2,6,
Rotation 1,1240,2017,09-Jul-17,NKO,SW,1,4,
Rotation 1,1240,2017,09-Jul-17,NKO,SW,2,81,
Rotation 1,1241,2017,10-Jul-17,NKO,NE,1,32,
Rotation 1,1241,2017,10-Jul-17,NKO,NE,2,19,
Rotation 1,1241,2017,10-Jul-17,NKO,NW,1,67,
Rotation 1,1241,2017,10-Jul-17,NKO,NW,2,40,
Rotation 1,1241,2017,10-Jul-17,NKO,SE,1,33,
Rotation 1,1241,2017,10-Jul-17,NKO,SE,2,28,
Rotation 1,1241,2017,10-Jul-17,NKO,SW,1,16,
Rotation 1,1241,2017,10-Jul-17,NKO,SW,2,15,
Rotation 1,1242,2017,11-Jul-17,NKO,NE,1,96,
Rotation 1,1242,2017,11-Jul-17,NKO,NE,2,96,
Rotation 1,1242,2017,11-Jul-17,NKO,NW,1,96,
Rotation 1,1242,2017,11-Jul-17,NKO,NW,2,96,
Rotation 1,1242,2017,11-Jul-17,NKO,SE,1,96,
Rotation 1,1242,2017,11-Jul-17,NKO,SE,2,96,
Rotation 1,1242,2017,11-Jul-17,NKO,SW,1,96,
Rotation 1,1242,2017,11-Jul-17,NKO,SW,2,96,
Rotation 2,1255,2017,07-Jul-17,STO2,NE,1,96,
Rotation 2,1255,2017,07-Jul-17,STO2,NE,2,96,
Rotation 2,1255,2017,07-Jul-17,STO2,NW,1,96,
Rotation 2,1255,2017,07-Jul-17,STO2,NW,2,96,
Rotation 2,1255,2017,07-Jul-17,STO2,SE,1,96,
Rotation 2,1255,2017,07-Jul-17,STO2,SE,2,96,
Rotation 2,1255,2017,07-Jul-17,STO2,SW,1,92,
Rotation 2,1255,2017,07-Jul-17,STO2,SW,2,23,
Rotation 2,1256,2017,09-Jul-17,STO2,NE,1,96,
Rotation 2,1256,2017,09-Jul-17,STO2,NE,2,96,
Rotation 2,1256,2017,09-Jul-17,STO2,NW,1,96,
Rotation 2,1256,2017,09-Jul-17,STO2,NW,2,96,
Rotation 2,1256,2017,09-Jul-17,STO2,SE,1,96,
Rotation 2,1256,2017,09-Jul-17,STO2,SE,2,96,
Rotation 2,1256,2017,09-Jul-17,STO2,SW,1,96,
Rotation 2,1256,2017,09-Jul-17,STO2,SW,2,96,
Rotation 1,1263,2017,22-Jul-17,SBA,NE,1,43,
Rotation 1,1263,2017,22-Jul-17,SBA,NE,2,19,
Rotation 1,1263,2017,22-Jul-17,SBA,NW,1,22,
Rotation 1,1263,2017,22-Jul-17,SBA,NW,2,20,
Rotation 1,1263,2017,22-Jul-17,SBA,SE,1,80,
Rotation 1,1263,2017,22-Jul-17,SBA,SE,2,36,
Rotation 1,1263,2017,22-Jul-17,SBA,SW,1,29,
Rotation 1,1263,2017,22-Jul-17,SBA,SW,2,22,
Rotation 1,1264,2017,24-Jul-17,SBA,NE,1,96,
Rotation 1,1264,2017,24-Jul-17,SBA,NE,2,96,
Rotation 1,1264,2017,24-Jul-17,SBA,NW,1,96,
Rotation 1,1264,2017,24-Jul-17,SBA,NW,2,96,
Rotation 1,1264,2017,24-Jul-17,SBA,SE,1,36,
Rotation 1,1264,2017,24-Jul-17,SBA,SE,2,16,
Rotation 1,1264,2017,24-Jul-17,SBA,SW,1,43,
Rotation 1,1264,2017,24-Jul-17,SBA,SW,2,92,
Rotation 1,1265,2017,23-Jul-17,SBA,NE,1,90,
Rotation 1,1265,2017,23-Jul-17,SBA,NE,2,57,
Rotation 1,1265,2017,23-Jul-17,SBA,NW,1,96,
Rotation 1,1265,2017,23-Jul-17,SBA,NW,2,69,
Rotation 1,1265,2017,23-Jul-17,SBA,SE,1,90,
Rotation 1,1265,2017,23-Jul-17,SBA,SE,2,80,
Rotation 1,1265,2017,23-Jul-17,SBA,SW,1,70,
Rotation 1,1265,2017,23-Jul-17,SBA,SW,2,96,
Rotation 2,1278,2017,04-Jul-17,KJO,NE,1,96,
Rotation 2,1278,2017,04-Jul-17,KJO,NE,2,96,
Rotation 2,1278,2017,04-Jul-17,KJO,NW,1,96,
Rotation 2,1278,2017,04-Jul-17,KJO,NW,2,96,
Rotation 2,1278,2017,04-Jul-17,KJO,SE,1,96,
Rotation 2,1278,2017,04-Jul-17,KJO,SE,2,96,
Rotation 2,1278,2017,04-Jul-17,KJO,SW,1,96,
Rotation 2,1278,2017,04-Jul-17,KJO,SW,2,96,
Rotation 2,1279,2017,05-Jul-17,KJO,NE,1,96,
Rotation 2,1279,2017,05-Jul-17,KJO,NE,2,96,
Rotation 2,1279,2017,05-Jul-17,KJO,NW,1,96,
Rotation 2,1279,2017,05-Jul-17,KJO,NW,2,96,
Rotation 2,1279,2017,05-Jul-17,KJO,SE,1,96,
Rotation 2,1279,2017,05-Jul-17,KJO,SE,2,96,
Rotation 2,1279,2017,05-Jul-17,KJO,SW,1,96,
Rotation 2,1279,2017,05-Jul-17,KJO,SW,2,96,
Rotation 2,1280,2017,06-Jul-17,KJO,NE,1,29,
