"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Quadrant","Tree Core Type","Common Name","Scientific Name","Taxonomic Resolution","Unique Taxonomic Identification Number","Significant Tree Damage"
Rotation 1,1119,2017,06-Jul-17,VCU,SE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,1119,2017,06-Jul-17,VCU,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1119,2017,06-Jul-17,VCU,SW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,1119,2017,06-Jul-17,VCU,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1120,2017,07-Jul-17,VCU,1Ha,Largest Tree,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1120,2017,07-Jul-17,VCU,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1120,2017,07-Jul-17,VCU,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1120,2017,07-Jul-17,VCU,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1120,2017,07-Jul-17,VCU,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1120,2017,07-Jul-17,VCU,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1120,2017,07-Jul-17,VCU,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1120,2017,07-Jul-17,VCU,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1120,2017,07-Jul-17,VCU,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1121,2017,08-Jul-17,VCU,1Ha,Largest Tree,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1121,2017,08-Jul-17,VCU,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1121,2017,08-Jul-17,VCU,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1121,2017,08-Jul-17,VCU,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1121,2017,08-Jul-17,VCU,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1121,2017,08-Jul-17,VCU,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1121,2017,08-Jul-17,VCU,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1121,2017,08-Jul-17,VCU,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1121,2017,08-Jul-17,VCU,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1151,2017,09-Jul-17,VCU,1Ha,Largest Tree,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1151,2017,09-Jul-17,VCU,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1151,2017,09-Jul-17,VCU,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1151,2017,09-Jul-17,VCU,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1151,2017,09-Jul-17,VCU,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1151,2017,09-Jul-17,VCU,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1151,2017,09-Jul-17,VCU,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1151,2017,09-Jul-17,VCU,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1151,2017,09-Jul-17,VCU,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1152,2017,11-Jul-17,VCU,1Ha,Largest Tree,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1152,2017,11-Jul-17,VCU,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1152,2017,11-Jul-17,VCU,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1152,2017,11-Jul-17,VCU,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1152,2017,11-Jul-17,VCU,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1152,2017,11-Jul-17,VCU,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1152,2017,11-Jul-17,VCU,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1152,2017,11-Jul-17,VCU,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1152,2017,11-Jul-17,VCU,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1153,2017,10-Jul-17,VCU,1Ha,Largest Tree,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1153,2017,10-Jul-17,VCU,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1153,2017,10-Jul-17,VCU,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1153,2017,10-Jul-17,VCU,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1153,2017,10-Jul-17,VCU,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1153,2017,10-Jul-17,VCU,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1153,2017,10-Jul-17,VCU,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1153,2017,10-Jul-17,VCU,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1153,2017,10-Jul-17,VCU,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1178,2017,04-Jul-17,NKO,1Ha,Largest Tree,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 2,1178,2017,04-Jul-17,NKO,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1178,2017,04-Jul-17,NKO,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1178,2017,04-Jul-17,NKO,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1178,2017,04-Jul-17,NKO,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1178,2017,04-Jul-17,NKO,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1178,2017,04-Jul-17,NKO,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1178,2017,04-Jul-17,NKO,SW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 2,1178,2017,04-Jul-17,NKO,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1179,2017,05-Jul-17,NKO,1Ha,Largest Tree,White Spruce,Picea glauca,Species,99004836,None,
Rotation 2,1179,2017,05-Jul-17,NKO,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1179,2017,05-Jul-17,NKO,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1179,2017,05-Jul-17,NKO,NW,Leading Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 2,1179,2017,05-Jul-17,NKO,NW,Secondary Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 2,1179,2017,05-Jul-17,NKO,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1179,2017,05-Jul-17,NKO,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1179,2017,05-Jul-17,NKO,SW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 2,1179,2017,05-Jul-17,NKO,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,1Ha,Largest Tree,VNA,VNA,VNA,VNA,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,NE,Leading Species,VNA,VNA,VNA,VNA,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,NE,Secondary Species,VNA,VNA,VNA,VNA,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,NW,Leading Species,VNA,VNA,VNA,VNA,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,NW,Secondary Species,VNA,VNA,VNA,VNA,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,SE,Leading Species,VNA,VNA,VNA,VNA,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,SE,Secondary Species,VNA,VNA,VNA,VNA,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,SW,Leading Species,VNA,VNA,VNA,VNA,VNA,
Rotation 2,1180,2017,11-Jul-17,SBO,SW,Secondary Species,VNA,VNA,VNA,VNA,VNA,
Rotation 2,1193,2017,04-Jul-17,STO2,1Ha,Largest Tree,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1193,2017,04-Jul-17,STO2,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1193,2017,04-Jul-17,STO2,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1193,2017,04-Jul-17,STO2,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1193,2017,04-Jul-17,STO2,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1193,2017,04-Jul-17,STO2,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1193,2017,04-Jul-17,STO2,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1193,2017,04-Jul-17,STO2,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1193,2017,04-Jul-17,STO2,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1194,2017,05-Jul-17,STO2,1Ha,Largest Tree,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 2,1194,2017,05-Jul-17,STO2,NE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 2,1194,2017,05-Jul-17,STO2,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1194,2017,05-Jul-17,STO2,NW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 2,1194,2017,05-Jul-17,STO2,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1194,2017,05-Jul-17,STO2,SE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,FC,
Rotation 2,1194,2017,05-Jul-17,STO2,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1194,2017,05-Jul-17,STO2,SW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 2,1194,2017,05-Jul-17,STO2,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1210,2017,07-Jul-17,NKO,1Ha,Largest Tree,Alaska Birch,Betula neoalaskana,Species,99003459,BT,
Rotation 1,1210,2017,07-Jul-17,NKO,NE,Leading Species,Alaska Birch,Betula neoalaskana,Species,99003459,None,
Rotation 1,1210,2017,07-Jul-17,NKO,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1210,2017,07-Jul-17,NKO,NW,Leading Species,Alaska Birch,Betula neoalaskana,Species,99003459,None,
Rotation 1,1210,2017,07-Jul-17,NKO,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1210,2017,07-Jul-17,NKO,SE,Leading Species,Alaska Birch,Betula neoalaskana,Species,99003459,None,
Rotation 1,1210,2017,07-Jul-17,NKO,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1210,2017,07-Jul-17,NKO,SW,Leading Species,Alaska Birch,Betula neoalaskana,Species,99003459,None,
Rotation 1,1210,2017,07-Jul-17,NKO,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1211,2017,06-Jul-17,NKO,1Ha,Largest Tree,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,1211,2017,06-Jul-17,NKO,NE,Leading Species,Alaska Birch,Betula neoalaskana,Species,99003459,None,
Rotation 1,1211,2017,06-Jul-17,NKO,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1211,2017,06-Jul-17,NKO,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1211,2017,06-Jul-17,NKO,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1211,2017,06-Jul-17,NKO,SE,Leading Species,Alaska Birch,Betula neoalaskana,Species,99003459,None,
Rotation 1,1211,2017,06-Jul-17,NKO,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1211,2017,06-Jul-17,NKO,SW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,1211,2017,06-Jul-17,NKO,SW,Secondary Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,1212,2017,08-Jul-17,NKO,1Ha,Largest Tree,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,1212,2017,08-Jul-17,NKO,NE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,1212,2017,08-Jul-17,NKO,NE,Secondary Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,1212,2017,08-Jul-17,NKO,NW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,1212,2017,08-Jul-17,NKO,NW,Secondary Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,1212,2017,08-Jul-17,NKO,SE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,1212,2017,08-Jul-17,NKO,SE,Secondary Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,1212,2017,08-Jul-17,NKO,SW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,1212,2017,08-Jul-17,NKO,SW,Secondary Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 2,1225,2017,08-Jul-17,STO2,1Ha,Largest Tree,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1225,2017,08-Jul-17,STO2,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1225,2017,08-Jul-17,STO2,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1225,2017,08-Jul-17,STO2,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1225,2017,08-Jul-17,STO2,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1225,2017,08-Jul-17,STO2,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1225,2017,08-Jul-17,STO2,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1225,2017,08-Jul-17,STO2,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1225,2017,08-Jul-17,STO2,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1226,2017,06-Jul-17,STO2,1Ha,Largest Tree,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1226,2017,06-Jul-17,STO2,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1226,2017,06-Jul-17,STO2,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1226,2017,06-Jul-17,STO2,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1226,2017,06-Jul-17,STO2,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1226,2017,06-Jul-17,STO2,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1226,2017,06-Jul-17,STO2,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1226,2017,06-Jul-17,STO2,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1226,2017,06-Jul-17,STO2,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1240,2017,09-Jul-17,NKO,1Ha,Largest Tree,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,1240,2017,09-Jul-17,NKO,NE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,1240,2017,09-Jul-17,NKO,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1240,2017,09-Jul-17,NKO,NW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,1240,2017,09-Jul-17,NKO,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1240,2017,09-Jul-17,NKO,SE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,1240,2017,09-Jul-17,NKO,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1240,2017,09-Jul-17,NKO,SW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,1240,2017,09-Jul-17,NKO,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1241,2017,10-Jul-17,NKO,1Ha,Largest Tree,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,1241,2017,10-Jul-17,NKO,NE,Leading Species,Tamarack,Larix laricina,Species,99004833,FC,
Rotation 1,1241,2017,10-Jul-17,NKO,NE,Secondary Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,1241,2017,10-Jul-17,NKO,NW,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,1241,2017,10-Jul-17,NKO,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1241,2017,10-Jul-17,NKO,SE,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,1241,2017,10-Jul-17,NKO,SE,Secondary Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,1241,2017,10-Jul-17,NKO,SW,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,1241,2017,10-Jul-17,NKO,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1242,2017,11-Jul-17,NKO,1Ha,Largest Tree,Trembling Aspen,Populus tremuloides,Species,99003483,S,
Rotation 1,1242,2017,11-Jul-17,NKO,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1242,2017,11-Jul-17,NKO,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1242,2017,11-Jul-17,NKO,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1242,2017,11-Jul-17,NKO,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1242,2017,11-Jul-17,NKO,SE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,S,
Rotation 1,1242,2017,11-Jul-17,NKO,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1242,2017,11-Jul-17,NKO,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1242,2017,11-Jul-17,NKO,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1255,2017,07-Jul-17,STO2,1Ha,Largest Tree,Trembling Aspen,Populus tremuloides,Species,99003483,S,
Rotation 2,1255,2017,07-Jul-17,STO2,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1255,2017,07-Jul-17,STO2,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1255,2017,07-Jul-17,STO2,NW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 2,1255,2017,07-Jul-17,STO2,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1255,2017,07-Jul-17,STO2,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1255,2017,07-Jul-17,STO2,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1255,2017,07-Jul-17,STO2,SW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 2,1255,2017,07-Jul-17,STO2,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1256,2017,09-Jul-17,STO2,1Ha,Largest Tree,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1256,2017,09-Jul-17,STO2,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1256,2017,09-Jul-17,STO2,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1256,2017,09-Jul-17,STO2,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1256,2017,09-Jul-17,STO2,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1256,2017,09-Jul-17,STO2,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1256,2017,09-Jul-17,STO2,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1256,2017,09-Jul-17,STO2,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1256,2017,09-Jul-17,STO2,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1263,2017,22-Jul-17,SBA,1Ha,Largest Tree,Lodgepole Pine,Pinus contorta,Species,99004829,FC,
Rotation 1,1263,2017,22-Jul-17,SBA,NE,Leading Species,Lodgepole Pine,Pinus contorta,Species,99004829,None,
Rotation 1,1263,2017,22-Jul-17,SBA,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1263,2017,22-Jul-17,SBA,NW,Leading Species,Lodgepole Pine,Pinus contorta,Species,99004829,None,
Rotation 1,1263,2017,22-Jul-17,SBA,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1263,2017,22-Jul-17,SBA,SE,Leading Species,Lodgepole Pine,Pinus contorta,Species,99004829,FC,
Rotation 1,1263,2017,22-Jul-17,SBA,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1263,2017,22-Jul-17,SBA,SW,Leading Species,Lodgepole Pine,Pinus contorta,Species,99004829,FC,
Rotation 1,1263,2017,22-Jul-17,SBA,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1264,2017,24-Jul-17,SBA,1Ha,Largest Tree,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,1264,2017,24-Jul-17,SBA,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1264,2017,24-Jul-17,SBA,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1264,2017,24-Jul-17,SBA,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1264,2017,24-Jul-17,SBA,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1264,2017,24-Jul-17,SBA,SE,Leading Species,Spruces,Picea,Genus,99004835,None,
Rotation 1,1264,2017,24-Jul-17,SBA,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1264,2017,24-Jul-17,SBA,SW,Leading Species,Paper Birch,Betula papyrifera,Species,99003461,DT,
Rotation 1,1264,2017,24-Jul-17,SBA,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1265,2017,23-Jul-17,SBA,1Ha,Largest Tree,Black Spruce,Picea mariana,Species,99004837,DT,
Rotation 1,1265,2017,23-Jul-17,SBA,NE,Leading Species,Spruces,Picea,Genus,99004835,None,
Rotation 1,1265,2017,23-Jul-17,SBA,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1265,2017,23-Jul-17,SBA,NW,Leading Species,Lodgepole Pine,Pinus contorta,Species,99004829,None,
Rotation 1,1265,2017,23-Jul-17,SBA,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1265,2017,23-Jul-17,SBA,SE,Leading Species,Lodgepole Pine,Pinus contorta,Species,99004829,None,
Rotation 1,1265,2017,23-Jul-17,SBA,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1265,2017,23-Jul-17,SBA,SW,Leading Species,Lodgepole Pine,Pinus contorta,Species,99004829,None,
Rotation 1,1265,2017,23-Jul-17,SBA,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1278,2017,04-Jul-17,KJO,1Ha,Largest Tree,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1278,2017,04-Jul-17,KJO,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1278,2017,04-Jul-17,KJO,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1278,2017,04-Jul-17,KJO,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1278,2017,04-Jul-17,KJO,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1278,2017,04-Jul-17,KJO,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1278,2017,04-Jul-17,KJO,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1278,2017,04-Jul-17,KJO,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1278,2017,04-Jul-17,KJO,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1279,2017,05-Jul-17,KJO,1Ha,Largest Tree,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1279,2017,05-Jul-17,KJO,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1279,2017,05-Jul-17,KJO,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1279,2017,05-Jul-17,KJO,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1279,2017,05-Jul-17,KJO,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1279,2017,05-Jul-17,KJO,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1279,2017,05-Jul-17,KJO,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1279,2017,05-Jul-17,KJO,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1279,2017,05-Jul-17,KJO,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1280,2017,06-Jul-17,KJO,1Ha,Largest Tree,Trembling Aspen,Populus tremuloides,Species,99003483,S,
Rotation 2,1280,2017,06-Jul-17,KJO,NE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,S,
Rotation 2,1280,2017,06-Jul-17,KJO,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1280,2017,06-Jul-17,KJO,NW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,S,
Rotation 2,1280,2017,06-Jul-17,KJO,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1280,2017,06-Jul-17,KJO,SE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,S,
Rotation 2,1280,2017,06-Jul-17,KJO,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1280,2017,06-Jul-17,KJO,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 2,1280,2017,06-Jul-17,KJO,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1291,2017,21-Jul-17,SBA,1Ha,Largest Tree,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1291,2017,21-Jul-17,SBA,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1291,2017,21-Jul-17,SBA,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,1291,2017,21-Jul-17,SBA,NW,Leading Species,NONE,NONE,VNA,VNA,VNA,
